"Parent1"	"Parent2"	"Offspring"	"Cross.Type"	"SNPs"	"GD"
"Tatyana"	"Dumbarton.Oaks.BG"	"Offspring.08"	"outcross"	321	0.160436137071651
"Tatyana"	"Dumbarton.Oaks.BG"	"Offspring.09"	"outcross"	323	0.153250773993808
"Tatyana"	"Dumbarton.Oaks.BG"	"Offspring.10"	"outcross"	324	0.171296296296296
"Tatyana"	"Dumbarton.Oaks.BG"	"Offspring.11"	"outcross"	324	0.175925925925926
"Tatyana"	"Dumbarton.Oaks.BG"	"Offspring.12"	"outcross"	324	0.189814814814815
"Tatyana"	"Dumbarton.Oaks.BG"	"CACT.105.107"	"outcross"	324	0.146604938271605
"Tatyana"	"Dumbarton.Oaks.BG"	"Ogden.Point"	"outcross"	323	0.142414860681115
"Tatyana"	"Dumbarton.Oaks.BG"	"Meader"	"outcross"	320	0.1078125
"Tatyana"	"Dumbarton.Oaks.BG"	"Langer"	"outcross"	323	0.130030959752322
"Tatyana"	"X74.32"	"Chang.Bai.Mountain.4"	"outcross"	354	0.149717514124294
"Tatyana"	"X74.32"	"Chang.Bai.Mountain.5"	"outcross"	354	0.149717514124294
"Tatyana"	"X74.32"	"Dumbarton.Oaks.BG"	"outcross"	354	0.175141242937853
"Tatyana"	"X74.32"	"DACT.218"	"outcross"	335	0.164179104477612
"Tatyana"	"X74.32"	"Offspring.01"	"outcross"	353	0.171388101983003
"Tatyana"	"X74.32"	"Offspring.02"	"outcross"	349	0.164756446991404
"Tatyana"	"X74.32"	"Offspring.03"	"outcross"	354	0.185028248587571
"Tatyana"	"X74.32"	"Offspring.04"	"outcross"	354	0.00282485875706215
"Tatyana"	"X74.32"	"Offspring.05"	"outcross"	341	0.00146627565982405
"Tatyana"	"X74.32"	"Offspring.06"	"outcross"	353	0.00141643059490085
"Tatyana"	"X74.32"	"Offspring.07"	"outcross"	354	0.168079096045198
"Tatyana"	"X74.32"	"Offspring.08"	"outcross"	352	0.183238636363636
"Tatyana"	"X74.32"	"Offspring.09"	"outcross"	353	0.165722379603399
"Tatyana"	"X74.32"	"Offspring.10"	"outcross"	353	0.0991501416430595
"Tatyana"	"X74.32"	"Offspring.11"	"outcross"	353	0.0963172804532578
"Tatyana"	"X74.32"	"Offspring.12"	"outcross"	354	0.104519774011299
"Tatyana"	"X74.32"	"CACT.105.107"	"outcross"	354	0.137005649717514
"Tatyana"	"X74.32"	"Ogden.Point"	"outcross"	353	0.177053824362606
"Tatyana"	"X74.32"	"Meader"	"outcross"	353	0.113314447592068
"Tatyana"	"X74.32"	"Langer"	"outcross"	353	0.131728045325779
"Tatyana"	"DACT.218"	"Chang.Bai.Mountain.4"	"outcross"	323	0.153250773993808
"Tatyana"	"DACT.218"	"Chang.Bai.Mountain.5"	"outcross"	323	0.140866873065015
"Tatyana"	"DACT.218"	"Dumbarton.Oaks.BG"	"outcross"	323	0.143962848297214
"Tatyana"	"DACT.218"	"X74.32"	"outcross"	323	0.148606811145511
"Tatyana"	"DACT.218"	"Offspring.01"	"outcross"	322	0.15527950310559
"Tatyana"	"DACT.218"	"Offspring.02"	"outcross"	318	0.168238993710692
"Tatyana"	"DACT.218"	"Offspring.03"	"outcross"	323	0.156346749226006
"Tatyana"	"DACT.218"	"Offspring.04"	"outcross"	323	0.0897832817337461
"Tatyana"	"DACT.218"	"Offspring.05"	"outcross"	309	0.0809061488673139
"Tatyana"	"DACT.218"	"Offspring.06"	"outcross"	322	0.0869565217391304
"Tatyana"	"DACT.218"	"Offspring.07"	"outcross"	323	0.18266253869969
"Tatyana"	"DACT.218"	"Offspring.08"	"outcross"	320	0.2
"Tatyana"	"DACT.218"	"Offspring.09"	"outcross"	323	0.202786377708978
"Tatyana"	"DACT.218"	"Offspring.10"	"outcross"	323	0.157894736842105
"Tatyana"	"DACT.218"	"Offspring.11"	"outcross"	322	0.169254658385093
"Tatyana"	"DACT.218"	"Offspring.12"	"outcross"	323	0.188854489164087
"Tatyana"	"DACT.218"	"CACT.105.107"	"outcross"	323	0.130030959752322
"Tatyana"	"DACT.218"	"Ogden.Point"	"outcross"	322	0.209627329192547
"Tatyana"	"DACT.218"	"Meader"	"outcross"	321	0.104361370716511
"Tatyana"	"DACT.218"	"Langer"	"outcross"	322	0.127329192546584
"Tatyana"	"Offspring.01"	"Chang.Bai.Mountain.4"	"outcross"	354	0.076271186440678
"Tatyana"	"Offspring.01"	"Chang.Bai.Mountain.5"	"outcross"	354	0.121468926553672
"Tatyana"	"Offspring.01"	"Dumbarton.Oaks.BG"	"outcross"	354	0.127118644067797
"Tatyana"	"Offspring.01"	"X74.32"	"outcross"	354	0.179378531073446
"Tatyana"	"Offspring.01"	"DACT.218"	"outcross"	333	0.174174174174174
"Tatyana"	"Offspring.01"	"Offspring.02"	"outcross"	350	0.105714285714286
"Tatyana"	"Offspring.01"	"Offspring.03"	"outcross"	354	0.110169491525424
"Tatyana"	"Offspring.01"	"Offspring.04"	"outcross"	354	0.104519774011299
"Tatyana"	"Offspring.01"	"Offspring.05"	"outcross"	338	0.0887573964497041
"Tatyana"	"Offspring.01"	"Offspring.06"	"outcross"	352	0.107954545454545
"Tatyana"	"Offspring.01"	"Offspring.07"	"outcross"	354	0.172316384180791
"Tatyana"	"Offspring.01"	"Offspring.08"	"outcross"	351	0.179487179487179
"Tatyana"	"Offspring.01"	"Offspring.09"	"outcross"	353	0.171388101983003
"Tatyana"	"Offspring.01"	"Offspring.10"	"outcross"	353	0.171388101983003
"Tatyana"	"Offspring.01"	"Offspring.11"	"outcross"	353	0.160056657223796
"Tatyana"	"Offspring.01"	"Offspring.12"	"outcross"	354	0.186440677966102
"Tatyana"	"Offspring.01"	"CACT.105.107"	"outcross"	354	0.121468926553672
"Tatyana"	"Offspring.01"	"Ogden.Point"	"outcross"	353	0.203966005665722
"Tatyana"	"Offspring.01"	"Meader"	"outcross"	350	0.11
"Tatyana"	"Offspring.01"	"Langer"	"outcross"	353	0.158640226628895
"Tatyana"	"Offspring.02"	"Chang.Bai.Mountain.4"	"outcross"	337	0.0682492581602374
"Tatyana"	"Offspring.02"	"Chang.Bai.Mountain.5"	"outcross"	337	0.127596439169139
"Tatyana"	"Offspring.02"	"Dumbarton.Oaks.BG"	"outcross"	337	0.118694362017804
"Tatyana"	"Offspring.02"	"X74.32"	"outcross"	337	0.160237388724036
"Tatyana"	"Offspring.02"	"DACT.218"	"outcross"	315	0.171428571428571
"Tatyana"	"Offspring.02"	"Offspring.01"	"outcross"	336	0.0892857142857143
"Tatyana"	"Offspring.02"	"Offspring.03"	"outcross"	337	0.105341246290801
"Tatyana"	"Offspring.02"	"Offspring.04"	"outcross"	337	0.0919881305637982
"Tatyana"	"Offspring.02"	"Offspring.05"	"outcross"	321	0.0872274143302181
"Tatyana"	"Offspring.02"	"Offspring.06"	"outcross"	335	0.0895522388059701
"Tatyana"	"Offspring.02"	"Offspring.07"	"outcross"	337	0.181008902077151
"Tatyana"	"Offspring.02"	"Offspring.08"	"outcross"	335	0.185074626865672
"Tatyana"	"Offspring.02"	"Offspring.09"	"outcross"	336	0.171130952380952
"Tatyana"	"Offspring.02"	"Offspring.10"	"outcross"	336	0.160714285714286
"Tatyana"	"Offspring.02"	"Offspring.11"	"outcross"	336	0.169642857142857
"Tatyana"	"Offspring.02"	"Offspring.12"	"outcross"	337	0.185459940652819
"Tatyana"	"Offspring.02"	"CACT.105.107"	"outcross"	337	0.120178041543027
"Tatyana"	"Offspring.02"	"Ogden.Point"	"outcross"	336	0.196428571428571
"Tatyana"	"Offspring.02"	"Meader"	"outcross"	335	0.1
"Tatyana"	"Offspring.02"	"Langer"	"outcross"	336	0.162202380952381
"Tatyana"	"Offspring.03"	"Chang.Bai.Mountain.4"	"outcross"	341	0.0762463343108504
"Tatyana"	"Offspring.03"	"Chang.Bai.Mountain.5"	"outcross"	341	0.120234604105572
"Tatyana"	"Offspring.03"	"Dumbarton.Oaks.BG"	"outcross"	341	0.109970674486804
"Tatyana"	"Offspring.03"	"X74.32"	"outcross"	341	0.183284457478006
"Tatyana"	"Offspring.03"	"DACT.218"	"outcross"	320	0.1640625
"Tatyana"	"Offspring.03"	"Offspring.01"	"outcross"	340	0.0970588235294118
"Tatyana"	"Offspring.03"	"Offspring.02"	"outcross"	334	0.104790419161677
"Tatyana"	"Offspring.03"	"Offspring.04"	"outcross"	341	0.104105571847507
"Tatyana"	"Offspring.03"	"Offspring.05"	"outcross"	329	0.0866261398176292
"Tatyana"	"Offspring.03"	"Offspring.06"	"outcross"	339	0.107669616519174
"Tatyana"	"Offspring.03"	"Offspring.07"	"outcross"	341	0.171554252199413
"Tatyana"	"Offspring.03"	"Offspring.08"	"outcross"	339	0.178466076696165
"Tatyana"	"Offspring.03"	"Offspring.09"	"outcross"	340	0.179411764705882
"Tatyana"	"Offspring.03"	"Offspring.10"	"outcross"	341	0.183284457478006
"Tatyana"	"Offspring.03"	"Offspring.11"	"outcross"	340	0.172058823529412
"Tatyana"	"Offspring.03"	"Offspring.12"	"outcross"	341	0.19208211143695
"Tatyana"	"Offspring.03"	"CACT.105.107"	"outcross"	341	0.107038123167155
"Tatyana"	"Offspring.03"	"Ogden.Point"	"outcross"	340	0.201470588235294
"Tatyana"	"Offspring.03"	"Meader"	"outcross"	338	0.10207100591716
"Tatyana"	"Offspring.03"	"Langer"	"outcross"	340	0.155882352941176
"Tatyana"	"Offspring.04"	"Chang.Bai.Mountain.4"	"outcross"	426	0.140845070422535
"Tatyana"	"Offspring.04"	"Chang.Bai.Mountain.5"	"outcross"	426	0.131455399061033
"Tatyana"	"Offspring.04"	"Dumbarton.Oaks.BG"	"outcross"	426	0.188967136150235
"Tatyana"	"Offspring.04"	"X74.32"	"outcross"	426	0.0985915492957746
"Tatyana"	"Offspring.04"	"DACT.218"	"outcross"	404	0.183168316831683
"Tatyana"	"Offspring.04"	"Offspring.01"	"outcross"	425	0.176470588235294
"Tatyana"	"Offspring.04"	"Offspring.02"	"outcross"	419	0.177804295942721
"Tatyana"	"Offspring.04"	"Offspring.03"	"outcross"	426	0.186619718309859
"Tatyana"	"Offspring.04"	"Offspring.05"	"outcross"	412	0.0533980582524272
"Tatyana"	"Offspring.04"	"Offspring.06"	"outcross"	424	0.0554245283018868
"Tatyana"	"Offspring.04"	"Offspring.07"	"outcross"	426	0.183098591549296
"Tatyana"	"Offspring.04"	"Offspring.08"	"outcross"	424	0.180424528301887
"Tatyana"	"Offspring.04"	"Offspring.09"	"outcross"	425	0.181176470588235
"Tatyana"	"Offspring.04"	"Offspring.10"	"outcross"	425	0.128235294117647
"Tatyana"	"Offspring.04"	"Offspring.11"	"outcross"	425	0.135294117647059
"Tatyana"	"Offspring.04"	"Offspring.12"	"outcross"	426	0.152582159624413
"Tatyana"	"Offspring.04"	"CACT.105.107"	"outcross"	426	0.132629107981221
"Tatyana"	"Offspring.04"	"Ogden.Point"	"outcross"	425	0.212941176470588
"Tatyana"	"Offspring.04"	"Meader"	"outcross"	423	0.0981087470449173
"Tatyana"	"Offspring.04"	"Langer"	"outcross"	425	0.149411764705882
"Tatyana"	"Offspring.05"	"Chang.Bai.Mountain.4"	"outcross"	426	0.132629107981221
"Tatyana"	"Offspring.05"	"Chang.Bai.Mountain.5"	"outcross"	426	0.134976525821596
"Tatyana"	"Offspring.05"	"Dumbarton.Oaks.BG"	"outcross"	426	0.197183098591549
"Tatyana"	"Offspring.05"	"X74.32"	"outcross"	426	0.109154929577465
"Tatyana"	"Offspring.05"	"DACT.218"	"outcross"	404	0.186881188118812
"Tatyana"	"Offspring.05"	"Offspring.01"	"outcross"	425	0.175294117647059
"Tatyana"	"Offspring.05"	"Offspring.02"	"outcross"	419	0.186157517899761
"Tatyana"	"Offspring.05"	"Offspring.03"	"outcross"	426	0.18075117370892
"Tatyana"	"Offspring.05"	"Offspring.04"	"outcross"	426	0.068075117370892
"Tatyana"	"Offspring.05"	"Offspring.06"	"outcross"	425	0.0764705882352941
"Tatyana"	"Offspring.05"	"Offspring.07"	"outcross"	426	0.184272300469484
"Tatyana"	"Offspring.05"	"Offspring.08"	"outcross"	423	0.192671394799054
"Tatyana"	"Offspring.05"	"Offspring.09"	"outcross"	425	0.182352941176471
"Tatyana"	"Offspring.05"	"Offspring.10"	"outcross"	425	0.137647058823529
"Tatyana"	"Offspring.05"	"Offspring.11"	"outcross"	425	0.14
"Tatyana"	"Offspring.05"	"Offspring.12"	"outcross"	426	0.142018779342723
"Tatyana"	"Offspring.05"	"CACT.105.107"	"outcross"	426	0.129107981220657
"Tatyana"	"Offspring.05"	"Ogden.Point"	"outcross"	425	0.211764705882353
"Tatyana"	"Offspring.05"	"Meader"	"outcross"	425	0.109411764705882
"Tatyana"	"Offspring.05"	"Langer"	"outcross"	425	0.155294117647059
"Tatyana"	"Offspring.06"	"Chang.Bai.Mountain.4"	"outcross"	420	0.13452380952381
"Tatyana"	"Offspring.06"	"Chang.Bai.Mountain.5"	"outcross"	420	0.136904761904762
"Tatyana"	"Offspring.06"	"Dumbarton.Oaks.BG"	"outcross"	420	0.194047619047619
"Tatyana"	"Offspring.06"	"X74.32"	"outcross"	420	0.094047619047619
"Tatyana"	"Offspring.06"	"DACT.218"	"outcross"	398	0.178391959798995
"Tatyana"	"Offspring.06"	"Offspring.01"	"outcross"	419	0.177804295942721
"Tatyana"	"Offspring.06"	"Offspring.02"	"outcross"	413	0.174334140435835
"Tatyana"	"Offspring.06"	"Offspring.03"	"outcross"	420	0.188095238095238
"Tatyana"	"Offspring.06"	"Offspring.04"	"outcross"	420	0.0523809523809524
"Tatyana"	"Offspring.06"	"Offspring.05"	"outcross"	408	0.0600490196078431
"Tatyana"	"Offspring.06"	"Offspring.07"	"outcross"	420	0.182142857142857
"Tatyana"	"Offspring.06"	"Offspring.08"	"outcross"	417	0.183453237410072
"Tatyana"	"Offspring.06"	"Offspring.09"	"outcross"	419	0.177804295942721
"Tatyana"	"Offspring.06"	"Offspring.10"	"outcross"	419	0.133651551312649
"Tatyana"	"Offspring.06"	"Offspring.11"	"outcross"	419	0.132458233890215
"Tatyana"	"Offspring.06"	"Offspring.12"	"outcross"	420	0.144047619047619
"Tatyana"	"Offspring.06"	"CACT.105.107"	"outcross"	420	0.126190476190476
"Tatyana"	"Offspring.06"	"Ogden.Point"	"outcross"	419	0.200477326968974
"Tatyana"	"Offspring.06"	"Meader"	"outcross"	418	0.101674641148325
"Tatyana"	"Offspring.06"	"Langer"	"outcross"	419	0.140811455847255
"Tatyana"	"Offspring.07"	"Chang.Bai.Mountain.4"	"outcross"	347	0.123919308357349
"Tatyana"	"Offspring.07"	"Chang.Bai.Mountain.5"	"outcross"	347	0.0835734870317003
"Tatyana"	"Offspring.07"	"Dumbarton.Oaks.BG"	"outcross"	347	0.177233429394813
"Tatyana"	"Offspring.07"	"X74.32"	"outcross"	347	0.165706051873199
"Tatyana"	"Offspring.07"	"DACT.218"	"outcross"	331	0.194864048338369
"Tatyana"	"Offspring.07"	"Offspring.01"	"outcross"	347	0.162824207492795
"Tatyana"	"Offspring.07"	"Offspring.02"	"outcross"	340	0.180882352941176
"Tatyana"	"Offspring.07"	"Offspring.03"	"outcross"	347	0.171469740634006
"Tatyana"	"Offspring.07"	"Offspring.04"	"outcross"	347	0.100864553314121
"Tatyana"	"Offspring.07"	"Offspring.05"	"outcross"	333	0.0915915915915916
"Tatyana"	"Offspring.07"	"Offspring.06"	"outcross"	345	0.101449275362319
"Tatyana"	"Offspring.07"	"Offspring.08"	"outcross"	343	0.110787172011662
"Tatyana"	"Offspring.07"	"Offspring.09"	"outcross"	346	0.109826589595376
"Tatyana"	"Offspring.07"	"Offspring.10"	"outcross"	346	0.140173410404624
"Tatyana"	"Offspring.07"	"Offspring.11"	"outcross"	346	0.135838150289017
"Tatyana"	"Offspring.07"	"Offspring.12"	"outcross"	347	0.145533141210375
"Tatyana"	"Offspring.07"	"CACT.105.107"	"outcross"	347	0.112391930835735
"Tatyana"	"Offspring.07"	"Ogden.Point"	"outcross"	347	0.142651296829971
"Tatyana"	"Offspring.07"	"Meader"	"outcross"	344	0.106104651162791
"Tatyana"	"Offspring.07"	"Langer"	"outcross"	347	0.152737752161383
"Tatyana"	"Offspring.08"	"Chang.Bai.Mountain.4"	"outcross"	348	0.125
"Tatyana"	"Offspring.08"	"Chang.Bai.Mountain.5"	"outcross"	348	0.0890804597701149
"Tatyana"	"Offspring.08"	"Dumbarton.Oaks.BG"	"outcross"	348	0.182471264367816
"Tatyana"	"Offspring.08"	"X74.32"	"outcross"	348	0.181034482758621
"Tatyana"	"Offspring.08"	"DACT.218"	"outcross"	329	0.209726443768997
"Tatyana"	"Offspring.08"	"Offspring.01"	"outcross"	348	0.170977011494253
"Tatyana"	"Offspring.08"	"Offspring.02"	"outcross"	342	0.185672514619883
"Tatyana"	"Offspring.08"	"Offspring.03"	"outcross"	348	0.17816091954023
"Tatyana"	"Offspring.08"	"Offspring.04"	"outcross"	348	0.0977011494252874
"Tatyana"	"Offspring.08"	"Offspring.05"	"outcross"	333	0.100600600600601
"Tatyana"	"Offspring.08"	"Offspring.06"	"outcross"	347	0.105187319884726
"Tatyana"	"Offspring.08"	"Offspring.07"	"outcross"	348	0.113505747126437
"Tatyana"	"Offspring.08"	"Offspring.09"	"outcross"	347	0.106628242074928
"Tatyana"	"Offspring.08"	"Offspring.10"	"outcross"	348	0.156609195402299
"Tatyana"	"Offspring.08"	"Offspring.11"	"outcross"	348	0.145114942528736
"Tatyana"	"Offspring.08"	"Offspring.12"	"outcross"	348	0.16235632183908
"Tatyana"	"Offspring.08"	"CACT.105.107"	"outcross"	348	0.110632183908046
"Tatyana"	"Offspring.08"	"Ogden.Point"	"outcross"	347	0.151296829971182
"Tatyana"	"Offspring.08"	"Meader"	"outcross"	344	0.0973837209302326
"Tatyana"	"Offspring.08"	"Langer"	"outcross"	347	0.162824207492795
"Tatyana"	"Offspring.09"	"Chang.Bai.Mountain.4"	"outcross"	346	0.127167630057803
"Tatyana"	"Offspring.09"	"Chang.Bai.Mountain.5"	"outcross"	346	0.0953757225433526
"Tatyana"	"Offspring.09"	"Dumbarton.Oaks.BG"	"outcross"	346	0.177745664739884
"Tatyana"	"Offspring.09"	"X74.32"	"outcross"	346	0.166184971098266
"Tatyana"	"Offspring.09"	"DACT.218"	"outcross"	329	0.214285714285714
"Tatyana"	"Offspring.09"	"Offspring.01"	"outcross"	346	0.164739884393064
"Tatyana"	"Offspring.09"	"Offspring.02"	"outcross"	340	0.175
"Tatyana"	"Offspring.09"	"Offspring.03"	"outcross"	346	0.182080924855491
"Tatyana"	"Offspring.09"	"Offspring.04"	"outcross"	346	0.101156069364162
"Tatyana"	"Offspring.09"	"Offspring.05"	"outcross"	333	0.0870870870870871
"Tatyana"	"Offspring.09"	"Offspring.06"	"outcross"	344	0.0988372093023256
"Tatyana"	"Offspring.09"	"Offspring.07"	"outcross"	346	0.11271676300578
"Tatyana"	"Offspring.09"	"Offspring.08"	"outcross"	342	0.10672514619883
"Tatyana"	"Offspring.09"	"Offspring.10"	"outcross"	346	0.153179190751445
"Tatyana"	"Offspring.09"	"Offspring.11"	"outcross"	346	0.153179190751445
"Tatyana"	"Offspring.09"	"Offspring.12"	"outcross"	346	0.151734104046243
"Tatyana"	"Offspring.09"	"CACT.105.107"	"outcross"	346	0.124277456647399
"Tatyana"	"Offspring.09"	"Ogden.Point"	"outcross"	345	0.140579710144928
"Tatyana"	"Offspring.09"	"Meader"	"outcross"	342	0.105263157894737
"Tatyana"	"Offspring.09"	"Langer"	"outcross"	345	0.165217391304348
"Tatyana"	"Offspring.10"	"Chang.Bai.Mountain.4"	"outcross"	367	0.118528610354223
"Tatyana"	"Offspring.10"	"Chang.Bai.Mountain.5"	"outcross"	367	0.0626702997275204
"Tatyana"	"Offspring.10"	"Dumbarton.Oaks.BG"	"outcross"	367	0.20708446866485
"Tatyana"	"Offspring.10"	"X74.32"	"outcross"	367	0.11716621253406
"Tatyana"	"Offspring.10"	"DACT.218"	"outcross"	350	0.187142857142857
"Tatyana"	"Offspring.10"	"Offspring.01"	"outcross"	366	0.17896174863388
"Tatyana"	"Offspring.10"	"Offspring.02"	"outcross"	362	0.180939226519337
"Tatyana"	"Offspring.10"	"Offspring.03"	"outcross"	367	0.198910081743869
"Tatyana"	"Offspring.10"	"Offspring.04"	"outcross"	367	0.05858310626703
"Tatyana"	"Offspring.10"	"Offspring.05"	"outcross"	350	0.0528571428571429
"Tatyana"	"Offspring.10"	"Offspring.06"	"outcross"	366	0.0683060109289618
"Tatyana"	"Offspring.10"	"Offspring.07"	"outcross"	367	0.159400544959128
"Tatyana"	"Offspring.10"	"Offspring.08"	"outcross"	364	0.173076923076923
"Tatyana"	"Offspring.10"	"Offspring.09"	"outcross"	366	0.168032786885246
"Tatyana"	"Offspring.10"	"Offspring.11"	"outcross"	366	0.0983606557377049
"Tatyana"	"Offspring.10"	"Offspring.12"	"outcross"	367	0.106267029972752
"Tatyana"	"Offspring.10"	"CACT.105.107"	"outcross"	367	0.106267029972752
"Tatyana"	"Offspring.10"	"Ogden.Point"	"outcross"	366	0.221311475409836
"Tatyana"	"Offspring.10"	"Meader"	"outcross"	366	0.10792349726776
"Tatyana"	"Offspring.10"	"Langer"	"outcross"	367	0.163487738419619
"Tatyana"	"Offspring.11"	"Chang.Bai.Mountain.4"	"outcross"	361	0.119113573407202
"Tatyana"	"Offspring.11"	"Chang.Bai.Mountain.5"	"outcross"	361	0.0609418282548476
"Tatyana"	"Offspring.11"	"Dumbarton.Oaks.BG"	"outcross"	361	0.21191135734072
"Tatyana"	"Offspring.11"	"X74.32"	"outcross"	361	0.113573407202216
"Tatyana"	"Offspring.11"	"DACT.218"	"outcross"	338	0.192307692307692
"Tatyana"	"Offspring.11"	"Offspring.01"	"outcross"	360	0.168055555555556
"Tatyana"	"Offspring.11"	"Offspring.02"	"outcross"	354	0.187853107344633
"Tatyana"	"Offspring.11"	"Offspring.03"	"outcross"	361	0.189750692520776
"Tatyana"	"Offspring.11"	"Offspring.04"	"outcross"	361	0.0650969529085873
"Tatyana"	"Offspring.11"	"Offspring.05"	"outcross"	347	0.0576368876080692
"Tatyana"	"Offspring.11"	"Offspring.06"	"outcross"	359	0.064066852367688
"Tatyana"	"Offspring.11"	"Offspring.07"	"outcross"	361	0.155124653739612
"Tatyana"	"Offspring.11"	"Offspring.08"	"outcross"	358	0.162011173184358
"Tatyana"	"Offspring.11"	"Offspring.09"	"outcross"	360	0.168055555555556
"Tatyana"	"Offspring.11"	"Offspring.10"	"outcross"	360	0.0972222222222222
"Tatyana"	"Offspring.11"	"Offspring.12"	"outcross"	361	0.0872576177285319
"Tatyana"	"Offspring.11"	"CACT.105.107"	"outcross"	361	0.105263157894737
"Tatyana"	"Offspring.11"	"Ogden.Point"	"outcross"	360	0.231944444444444
"Tatyana"	"Offspring.11"	"Meader"	"outcross"	358	0.103351955307263
"Tatyana"	"Offspring.11"	"Langer"	"outcross"	361	0.164819944598338
"Tatyana"	"Offspring.12"	"Chang.Bai.Mountain.4"	"outcross"	351	0.11965811965812
"Tatyana"	"Offspring.12"	"Chang.Bai.Mountain.5"	"outcross"	351	0.0541310541310541
"Tatyana"	"Offspring.12"	"Dumbarton.Oaks.BG"	"outcross"	351	0.217948717948718
"Tatyana"	"Offspring.12"	"X74.32"	"outcross"	351	0.111111111111111
"Tatyana"	"Offspring.12"	"DACT.218"	"outcross"	331	0.205438066465257
"Tatyana"	"Offspring.12"	"Offspring.01"	"outcross"	350	0.185714285714286
"Tatyana"	"Offspring.12"	"Offspring.02"	"outcross"	346	0.196531791907514
"Tatyana"	"Offspring.12"	"Offspring.03"	"outcross"	351	0.200854700854701
"Tatyana"	"Offspring.12"	"Offspring.04"	"outcross"	351	0.0740740740740741
"Tatyana"	"Offspring.12"	"Offspring.05"	"outcross"	336	0.0461309523809524
"Tatyana"	"Offspring.12"	"Offspring.06"	"outcross"	350	0.0671428571428571
"Tatyana"	"Offspring.12"	"Offspring.07"	"outcross"	351	0.155270655270655
"Tatyana"	"Offspring.12"	"Offspring.08"	"outcross"	348	0.170977011494253
"Tatyana"	"Offspring.12"	"Offspring.09"	"outcross"	350	0.158571428571429
"Tatyana"	"Offspring.12"	"Offspring.10"	"outcross"	350	0.0942857142857143
"Tatyana"	"Offspring.12"	"Offspring.11"	"outcross"	350	0.0757142857142857
"Tatyana"	"Offspring.12"	"CACT.105.107"	"outcross"	351	0.101139601139601
"Tatyana"	"Offspring.12"	"Ogden.Point"	"outcross"	350	0.23
"Tatyana"	"Offspring.12"	"Meader"	"outcross"	349	0.10458452722063
"Tatyana"	"Offspring.12"	"Langer"	"outcross"	351	0.172364672364672
"Tatyana"	"CACT.105.107"	"Chang.Bai.Mountain.4"	"outcross"	439	0.0968109339407745
"Tatyana"	"CACT.105.107"	"Chang.Bai.Mountain.5"	"outcross"	439	0.0933940774487472
"Tatyana"	"CACT.105.107"	"Dumbarton.Oaks.BG"	"outcross"	439	0.24373576309795
"Tatyana"	"CACT.105.107"	"X74.32"	"outcross"	439	0.216400911161731
"Tatyana"	"CACT.105.107"	"DACT.218"	"outcross"	416	0.222355769230769
"Tatyana"	"CACT.105.107"	"Offspring.01"	"outcross"	438	0.197488584474886
"Tatyana"	"CACT.105.107"	"Offspring.02"	"outcross"	431	0.206496519721578
"Tatyana"	"CACT.105.107"	"Offspring.03"	"outcross"	439	0.195899772209567
"Tatyana"	"CACT.105.107"	"Offspring.04"	"outcross"	439	0.14123006833713
"Tatyana"	"CACT.105.107"	"Offspring.05"	"outcross"	423	0.124113475177305
"Tatyana"	"CACT.105.107"	"Offspring.06"	"outcross"	437	0.137299771167048
"Tatyana"	"CACT.105.107"	"Offspring.07"	"outcross"	439	0.199316628701595
"Tatyana"	"CACT.105.107"	"Offspring.08"	"outcross"	434	0.195852534562212
"Tatyana"	"CACT.105.107"	"Offspring.09"	"outcross"	438	0.20662100456621
"Tatyana"	"CACT.105.107"	"Offspring.10"	"outcross"	438	0.176940639269406
"Tatyana"	"CACT.105.107"	"Offspring.11"	"outcross"	438	0.176940639269406
"Tatyana"	"CACT.105.107"	"Offspring.12"	"outcross"	439	0.182232346241458
"Tatyana"	"CACT.105.107"	"Ogden.Point"	"outcross"	438	0.271689497716895
"Tatyana"	"CACT.105.107"	"Meader"	"outcross"	438	0.102739726027397
